,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-07-02 00:51:00,0.6926,28.5,1.2499,9300.0,350.0,2179.0,0.7352,62.49,3108.5,1.1284,125.625,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1008.8,22155.0,22200.0,10295.25,1427.2,892.25,12.2,1.0597,295.7,157.21875,110.3828125,139.015625,217.90625,178.34375,29.85,497.25,25627.0,175.24,134.52,216.18,39.86,42.1,3239.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.11,1600.0,39.83,1776.9,2.7575,1.2032,1.699,837.3,1.2199,18.205,357.0
2020-07-02 00:52:00,0.6926,28.5,1.2499,9300.0,350.0,2179.0,0.7352,62.49,3107.75,1.12835,125.6328125,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.5,22140.0,22185.0,10293.25,1426.9,892.5,12.2,1.0597,295.7,157.21875,110.38671875,139.015625,217.90625,178.375,29.85,497.25,25618.0,175.23,134.52,216.18,39.86,42.09,3238.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.1,1600.0,39.82,1776.8,2.757,1.2032,1.7,837.4,1.2199,18.2,357.0
2020-07-02 00:53:00,0.6926,28.5,1.2499,9300.0,350.0,2179.0,0.7352,62.49,3107.25,1.12835,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.3,22140.0,22195.0,10291.25,1426.7,892.5,12.2,1.0597,295.7,157.21875,110.38671875,139.015625,217.90625,178.375,29.85,497.25,25611.0,175.23,134.52,216.18,39.86,42.08,3238.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.08,1600.0,39.82,1776.9,2.757,1.2031,1.7009999999999998,837.4,1.2199,18.2,357.0
2020-07-02 00:54:00,0.6926,28.5,1.2499,9300.0,350.0,2179.0,0.7352,62.49,3107.25,1.1284,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.5,22150.0,22195.0,10292.0,1426.6,892.5,12.2,1.0596,295.7,157.21875,110.38671875,139.015625,217.90625,178.375,29.85,497.25,25612.0,175.23,134.52,216.18,39.86,42.09,3238.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.9,2.757,1.2031,1.7009999999999998,837.4,1.2199,18.2,357.0
2020-07-02 00:55:00,0.6926,28.5,1.2499,9300.0,350.0,2179.0,0.7352,62.49,3107.5,1.12835,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.7,22140.0,22200.0,10292.25,1426.6,892.25,12.2,1.0597,295.7,157.21875,110.3828125,139.015625,217.90625,178.375,29.85,497.25,25619.0,175.23,134.52,216.18,39.86,42.08,3237.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.8,2.7565,1.2031,1.7009999999999998,838.0,1.2199,18.2,357.0
2020-07-02 00:56:00,0.6924,28.5,1.2499,9300.0,350.0,2179.0,0.73515,62.52,3107.5,1.12835,125.625,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1008.3,22135.0,22200.0,10292.0,1426.4,892.25,12.2,1.0597,295.7,157.21875,110.3828125,139.015625,217.90625,178.34375,29.85,497.25,25619.0,175.23,134.52,216.18,39.86,42.08,3236.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.8,2.7565,1.2031,1.702,838.0,1.2199,18.2,357.0
2020-07-02 00:57:00,0.6923,28.5,1.2499,9305.0,350.0,2179.0,0.7351,62.52,3107.5,1.12825,125.625,133.3,49.4,0.0093155,104.3,441.0,97.525,1789.1,1008.2,22135.0,22200.0,10292.25,1426.5,892.25,12.2,1.0596,295.7,157.21875,110.3828125,139.015625,217.90625,178.34375,29.85,497.0,25621.0,175.23,134.52,216.18,39.86,42.08,3236.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.7,2.7565,1.2031,1.702,838.0,1.2199,18.2,357.0
2020-07-02 00:58:00,0.6923,28.5,1.2499,9305.0,350.0,2179.0,0.7351,62.52,3107.25,1.1283,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.1,22130.0,22185.0,10292.0,1426.1,892.25,12.2,1.0596,295.7,157.21875,110.3828125,139.0,217.9375,178.34375,29.85,497.0,25618.0,175.24,134.52,216.18,39.86,42.08,3236.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.6,2.756,1.2031,1.7009999999999998,838.0,1.2199,18.2,357.0
2020-07-02 00:59:00,0.6924,28.5,1.2498,9305.0,350.0,2179.0,0.7351,62.52,3107.0,1.12825,125.625,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1008.3,22130.0,22185.0,10290.5,1426.1,892.25,12.2,1.0596,295.7,157.234375,110.3828125,139.015625,217.96875,178.375,29.85,497.0,25616.0,175.24,134.52,216.18,39.86,42.08,3235.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.09,1600.0,39.83,1776.5,2.7555,1.2031,1.702,838.0,1.2199,18.195,357.0
2020-07-02 01:00:00,0.6923,28.5,1.2498,9305.0,350.0,2179.0,0.7351,62.52,3105.75,1.12825,125.6328125,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1007.8,22130.0,22185.0,10288.0,1425.5,892.25,12.2,1.0596,295.7,157.25,110.3828125,139.03125,218.0,178.375,29.9,497.0,25605.0,175.25,134.52,216.18,39.86,42.07,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.81,1776.1,2.7555,1.2019,1.702,836.8,1.2199,18.185,357.0
2020-07-02 01:01:00,0.6923,28.5,1.2498,9300.0,350.0,2179.0,0.7351,62.58,3106.5,1.1282,125.625,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1007.7,22130.0,22180.0,10291.0,1426.0,892.25,12.2,1.0596,295.7,157.25,110.3828125,139.03125,217.96875,178.375,29.9,497.0,25612.0,175.25,134.52,216.18,39.86,42.07,3234.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.8,1776.1,2.756,1.2019,1.702,836.8,1.2199,18.19,357.0
2020-07-02 01:02:00,0.6923,28.5,1.2499,9300.0,350.0,2179.0,0.73515,62.58,3107.0,1.1283,125.6328125,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.6,22145.0,22190.0,10292.0,1426.2,892.25,12.2,1.0596,295.7,157.25,110.3828125,139.015625,217.96875,178.40625,29.85,497.0,25616.0,175.26,134.52,216.18,39.82,42.08,3235.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.07,1600.0,39.82,1775.9,2.7555,1.2025,1.7009999999999998,836.8,1.2199,18.19,357.0
2020-07-02 01:03:00,0.6923,28.5,1.2499,9300.0,350.0,2179.0,0.73515,62.58,3107.0,1.12815,125.6328125,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1007.8,22135.0,22185.0,10292.25,1426.4,892.25,12.2,1.0596,295.7,157.25,110.3828125,139.015625,217.96875,178.40625,29.85,497.25,25609.0,175.25,134.52,216.18,39.82,42.07,3234.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.07,1600.0,39.81,1775.8,2.7555,1.2025,1.703,836.8,1.2193,18.185,357.0
2020-07-02 01:04:00,0.6922,28.5,1.2496,9300.0,350.0,2179.0,0.735,62.58,3106.0,1.12815,125.6328125,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1007.8,22130.0,22185.0,10289.5,1425.7,892.25,12.2,1.0596,295.7,157.25,110.3828125,139.03125,218.0,178.40625,29.85,497.0,25603.0,175.25,134.52,216.18,39.82,42.07,3234.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.07,1600.0,39.82,1775.5,2.7555,1.2025,1.703,836.8,1.2193,18.185,357.0
2020-07-02 01:05:00,0.6923,28.5,1.2497,9300.0,350.0,2179.0,0.7351,62.58,3107.25,1.1282,125.6328125,133.3,49.4,0.0093155,104.3,441.0,97.525,1789.1,1007.9,22140.0,22185.0,10292.0,1426.3,892.25,12.2,1.0596,295.6,157.25,110.3828125,139.015625,217.96875,178.40625,29.85,497.25,25610.0,175.25,134.52,216.18,39.82,42.09,3234.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.07,1600.0,39.83,1775.7,2.7565,1.2025,1.702,837.0,1.2193,18.185,357.0
2020-07-02 01:06:00,0.6924,28.5,1.2497,9310.0,350.0,2179.0,0.7351,62.58,3107.25,1.1282,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1008.2,22150.0,22190.0,10292.0,1426.4,892.25,12.2,1.0596,295.6,157.25,110.3828125,139.015625,217.96875,178.375,29.85,497.25,25616.0,175.25,134.52,216.18,39.82,42.11,3235.0,112.055,28.6,360.0,1.2087,1.219,166.68,42.07,1600.0,39.85,1775.9,2.7565,1.2025,1.702,837.0,1.2193,18.195,357.0
2020-07-02 01:07:00,0.6922,28.5,1.2496,9310.0,350.0,2179.0,0.73505,62.58,3105.75,1.12805,125.625,133.3,49.4,0.009316,104.3,441.0,97.525,1789.1,1007.1,22130.0,22190.0,10288.25,1425.6,892.25,12.2,1.0595,295.6,157.25,110.3828125,139.015625,218.0,178.375,29.9,497.0,25597.0,175.26,134.53,216.18,39.82,42.11,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.11,1600.0,39.82,1775.9,2.756,1.2031,1.702,837.0,1.2198,18.195,357.0
2020-07-02 01:08:00,0.6922,28.48,1.2496,9305.0,350.0,2179.0,0.735,62.58,3105.75,1.12805,125.6328125,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1007.0,22130.0,22175.0,10289.5,1425.6,892.25,12.2,1.0595,295.6,157.25,110.3828125,139.015625,217.96875,178.40625,29.9,497.0,25594.0,175.26,134.53,216.18,39.82,42.08,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.08,1600.0,39.81,1775.6,2.756,1.2027,1.7009999999999998,837.3,1.2198,18.185,357.0
2020-07-02 01:09:00,0.6922,28.47,1.2496,9305.0,349.75,2179.0,0.735,62.58,3106.25,1.12805,125.625,133.3,49.4,0.009316,104.3,440.75,97.525,1789.1,1007.0,22130.0,22180.0,10291.25,1426.0,892.0,12.2,1.0595,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,497.0,25596.0,175.26,134.53,216.18,39.82,42.07,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.08,1600.0,39.82,1775.5,2.756,1.2027,1.7009999999999998,837.3,1.2198,18.185,357.0
2020-07-02 01:10:00,0.6922,28.48,1.2496,9305.0,349.75,2179.0,0.73505,62.58,3106.25,1.1281,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1007.8,22135.0,22175.0,10291.75,1425.8,892.0,12.2,1.0595,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,496.75,25597.0,175.26,134.53,216.18,39.82,42.08,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.08,1600.0,39.82,1775.4,2.756,1.2027,1.7009999999999998,836.7,1.2198,18.185,357.0
2020-07-02 01:11:00,0.6922,28.48,1.2497,9315.0,350.0,2179.0,0.735,62.58,3106.0,1.12815,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1008.1,22130.0,22170.0,10290.25,1425.8,892.0,12.2,1.0596,295.5,157.234375,110.3828125,139.015625,217.96875,178.375,29.9,496.75,25600.0,175.25,134.53,216.18,39.82,42.07,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.08,1600.0,39.82,1775.5,2.7565,1.2027,1.7009999999999998,836.7,1.2198,18.18,357.0
2020-07-02 01:12:00,0.6922,28.48,1.2497,9315.0,349.75,2179.0,0.73495,62.55,3106.0,1.1282,125.625,133.3,49.4,0.009317,104.3,440.75,97.525,1789.1,1007.6,22115.0,22170.0,10290.5,1425.3,891.5,12.2,1.0595,295.4,157.234375,110.38671875,139.015625,217.96875,178.375,29.9,496.75,25596.0,175.25,134.53,216.18,39.82,42.06,3232.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.08,1600.0,39.81,1775.3,2.756,1.2027,1.7009999999999998,836.7,1.2198,18.18,357.0
2020-07-02 01:13:00,0.6922,28.49,1.2497,9315.0,349.75,2179.0,0.73505,62.55,3106.75,1.1283,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1007.8,22115.0,22170.0,10292.0,1425.8,891.5,12.2,1.0595,295.4,157.25,110.3828125,139.015625,217.96875,178.375,29.9,496.75,25604.0,175.25,134.53,216.18,39.82,42.08,3234.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.82,1775.6,2.757,1.2027,1.702,836.7,1.2192,18.185,357.0
2020-07-02 01:14:00,0.6923,28.49,1.2497,9320.0,349.75,2179.0,0.73505,62.55,3106.25,1.1283,125.625,133.3,49.4,0.009316,104.3,440.75,97.525,1789.1,1007.7,22125.0,22170.0,10291.75,1425.9,891.5,12.2,1.0596,295.4,157.25,110.38671875,139.015625,217.96875,178.375,29.85,496.75,25601.0,175.25,134.53,216.18,39.82,42.09,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.82,1775.5,2.7575,1.2027,1.7009999999999998,836.7,1.2192,18.19,357.0
2020-07-02 01:15:00,0.6922,28.49,1.2496,9320.0,349.75,2179.0,0.735,62.55,3105.25,1.12825,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1007.5,22120.0,22165.0,10288.75,1425.1,891.5,12.2,1.0596,295.4,157.25,110.38671875,139.015625,218.0,178.375,29.85,496.75,25591.0,175.25,134.53,216.18,39.82,42.06,3232.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.8,1775.0,2.757,1.2027,1.7009999999999998,836.7,1.2192,18.18,357.0
2020-07-02 01:16:00,0.6922,28.49,1.2495,9320.0,349.75,2179.0,0.73495,62.55,3105.75,1.12815,125.625,133.3,49.4,0.009316,104.3,440.75,97.525,1789.1,1008.2,22120.0,22165.0,10290.75,1425.4,891.5,12.2,1.0596,295.4,157.25,110.38671875,139.03125,217.96875,178.375,29.9,496.75,25595.0,175.26,134.53,216.18,39.82,42.08,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1775.1,2.757,1.2027,1.702,836.7,1.2192,18.175,357.0
2020-07-02 01:17:00,0.6921,28.49,1.2493,9320.0,349.75,2179.0,0.73495,62.55,3106.0,1.1281,125.625,133.3,49.4,0.0093165,104.3,441.0,97.525,1789.1,1008.2,22120.0,22165.0,10291.25,1425.4,891.75,12.2,1.0595,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,496.75,25598.0,175.26,134.53,216.18,39.82,42.1,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.83,1775.0,2.757,1.2027,1.702,836.7,1.2192,18.18,357.0
2020-07-02 01:18:00,0.6921,28.5,1.2493,9320.0,349.75,2179.0,0.73495,62.55,3106.25,1.1281,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1008.4,22120.0,22170.0,10291.25,1425.5,892.0,12.2,1.0595,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,497.0,25599.0,175.25,134.53,216.18,39.82,42.07,3233.0,112.055,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.82,1775.0,2.757,1.2027,1.702,837.1,1.2192,18.175,357.0
2020-07-02 01:19:00,0.6921,28.5,1.2492,9320.0,349.75,2179.0,0.7349,62.55,3105.75,1.12805,125.625,133.3,49.4,0.0093165,104.3,440.75,97.525,1789.1,1008.2,22130.0,22175.0,10290.25,1425.5,892.0,12.2,1.0596,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,497.0,25596.0,175.25,134.53,216.18,39.82,42.07,3233.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1774.3,2.7565,1.2027,1.702,836.7,1.2192,18.17,357.0
2020-07-02 01:20:00,0.6921,28.5,1.2492,9315.0,349.75,2179.0,0.7349,62.55,3106.0,1.12805,125.625,133.3,49.4,0.009316,104.3,440.75,97.525,1789.1,1008.3,22125.0,22175.0,10291.0,1425.2,892.0,12.2,1.0596,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,497.0,25594.0,175.25,134.53,216.18,39.82,42.06,3234.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1773.9,2.7565,1.2027,1.702,836.2,1.2192,18.16,357.0
2020-07-02 01:21:00,0.692,28.5,1.2492,9315.0,349.75,2179.0,0.7349,62.55,3106.25,1.12805,125.625,133.3,49.4,0.009315,104.3,440.75,97.525,1789.1,1008.5,22135.0,22185.0,10292.25,1425.4,892.0,12.2,1.0594,295.5,157.234375,110.38671875,139.015625,217.96875,178.375,29.9,497.0,25600.0,175.25,134.53,216.18,39.82,42.07,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1774.2,2.757,1.2027,1.703,836.4,1.2192,18.165,357.0
2020-07-02 01:22:00,0.692,28.5,1.2491,9315.0,349.75,2179.0,0.7349,62.55,3105.25,1.128,125.625,133.3,49.4,0.009315,104.3,440.75,97.525,1789.1,1008.4,22130.0,22170.0,10290.25,1424.9,892.0,12.2,1.0594,295.5,157.25,110.3828125,139.015625,217.96875,178.375,29.9,497.0,25593.0,175.25,134.53,216.18,39.82,42.07,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1774.3,2.757,1.2024,1.703,836.4,1.2192,18.165,357.0
2020-07-02 01:23:00,0.692,28.5,1.2491,9310.0,349.75,2179.0,0.7349,62.55,3105.5,1.12805,125.625,133.3,49.4,0.009315,104.3,441.25,97.525,1789.1,1008.2,22125.0,22175.0,10289.25,1424.9,892.0,12.2,1.0594,295.5,157.25,110.38671875,139.015625,217.9375,178.375,29.9,497.5,25595.0,175.25,134.53,216.18,39.82,42.06,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.8,1774.2,2.757,1.2024,1.703,836.4,1.2192,18.17,357.0
2020-07-02 01:24:00,0.692,28.5,1.2491,9310.0,349.75,2179.0,0.73485,62.55,3106.0,1.12805,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1008.6,22130.0,22180.0,10290.5,1425.1,892.0,12.2,1.0594,295.5,157.25,110.38671875,139.015625,217.90625,178.34375,29.85,497.5,25600.0,175.24,134.53,216.18,39.82,42.06,3235.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.8,1773.9,2.757,1.2023,1.703,836.4,1.2192,18.17,357.0
2020-07-02 01:25:00,0.6921,28.5,1.2492,9310.0,350.0,2179.0,0.7349,62.55,3106.5,1.1281,125.625,133.3,49.4,0.009315,104.3,441.25,97.525,1789.1,1008.9,22140.0,22185.0,10291.0,1425.7,892.0,12.2,1.0594,295.5,157.25,110.38671875,139.015625,217.875,178.34375,29.85,497.5,25606.0,175.24,134.53,216.18,39.82,42.07,3235.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.81,1774.2,2.758,1.2023,1.703,837.9,1.2192,18.17,357.0
2020-07-02 01:26:00,0.6921,28.5,1.2492,9310.0,350.0,2179.0,0.73495,62.55,3107.25,1.1281,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1009.0,22145.0,22185.0,10293.0,1425.7,892.0,12.2,1.0595,295.7,157.234375,110.38671875,139.015625,217.875,178.34375,29.85,497.5,25612.0,175.24,134.53,216.18,39.82,42.07,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.07,1600.0,39.82,1775.2,2.758,1.2023,1.703,837.9,1.2192,18.185,357.0
2020-07-02 01:27:00,0.6921,28.5,1.2493,9310.0,350.0,2179.0,0.73495,62.55,3108.0,1.12815,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1009.4,22150.0,22190.0,10293.75,1426.2,892.0,12.2,1.0595,295.7,157.21875,110.38671875,139.0,217.84375,178.34375,29.8,497.5,25617.0,175.23,134.53,216.18,39.82,42.09,3238.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.83,1775.3,2.758,1.2023,1.703,837.4,1.2192,18.185,357.0
2020-07-02 01:28:00,0.6922,28.5,1.2492,9310.0,350.0,2179.0,0.73495,62.55,3107.5,1.1281,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1009.0,22150.0,22180.0,10292.0,1426.0,892.0,12.2,1.0595,295.7,157.21875,110.38671875,139.0,217.84375,178.3125,29.85,497.5,25614.0,175.23,134.53,216.18,39.82,42.09,3238.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.82,1775.0,2.7575,1.2023,1.703,837.4,1.2196,18.185,357.0
2020-07-02 01:29:00,0.6923,28.5,1.2491,9310.0,350.0,2179.0,0.73495,62.55,3107.5,1.1281,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1009.4,22135.0,22180.0,10293.75,1426.4,892.0,12.2,1.0595,295.7,157.234375,110.3828125,139.015625,217.90625,178.34375,29.85,497.5,25613.0,175.23,134.53,216.18,39.82,42.07,3237.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.82,1775.0,2.7575,1.2023,1.703,837.4,1.2196,18.185,357.0
2020-07-02 01:30:00,0.6924,28.5,1.2493,9310.0,350.0,2179.0,0.73495,62.55,3107.25,1.1281,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1009.4,22130.0,22175.0,10292.75,1425.9,892.0,12.2,1.0597,295.7,157.234375,110.3828125,139.015625,217.90625,178.34375,29.85,497.5,25615.0,175.25,134.53,216.18,39.82,42.07,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.81,1775.1,2.758,1.2023,1.703,837.5,1.2196,18.19,357.0
2020-07-02 01:31:00,0.6924,28.5,1.2493,9310.0,350.0,2179.0,0.73495,62.55,3107.5,1.1281,125.625,133.3,49.4,0.009314,104.3,441.25,97.525,1789.1,1009.2,22130.0,22180.0,10293.75,1425.9,892.75,12.2,1.0597,295.8,157.234375,110.3828125,139.0,217.875,178.34375,29.85,497.5,25614.0,175.24,134.53,216.18,39.82,42.08,3237.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.83,1773.8,2.7565,1.2023,1.702,837.0,1.2196,18.145,357.0
2020-07-02 01:32:00,0.6923,28.5,1.2493,9305.0,350.0,2179.0,0.7349,62.52,3106.75,1.128,125.625,133.3,49.4,0.009315,104.3,441.25,97.525,1789.1,1008.8,22120.0,22170.0,10292.0,1425.4,892.75,12.2,1.0597,295.8,157.234375,110.3828125,139.015625,217.875,178.34375,29.85,497.5,25607.0,175.25,134.53,216.18,39.82,42.06,3236.0,112.05,28.6,359.75,1.2087,1.219,166.68,42.09,1600.0,39.8,1774.1,2.753,1.2023,1.7009999999999998,837.0,1.2196,18.14,357.0
2020-07-02 01:33:00,0.6924,28.5,1.2493,9305.0,350.0,2179.0,0.73495,62.52,3106.25,1.12795,125.6328125,133.3,49.4,0.009315,104.3,441.25,97.525,1789.1,1008.2,22110.0,22160.0,10289.75,1425.0,892.25,12.2,1.0597,295.8,157.25,110.3828125,139.03125,217.9375,178.375,29.9,497.5,25600.0,175.25,134.53,216.2,39.77,42.02,3235.0,112.05,28.6,359.25,1.2087,1.219,166.68,42.02,1600.0,39.76,1774.2,2.7535,1.2012,1.702,835.3,1.2178,18.14,357.0
2020-07-02 01:34:00,0.6925,28.5,1.2493,9310.0,350.0,2179.0,0.7349,62.52,3106.75,1.128,125.6328125,133.3,49.4,0.009315,104.3,441.0,97.525,1789.1,1008.6,22110.0,22160.0,10291.0,1425.0,892.25,12.2,1.0597,295.8,157.25,110.3828125,139.015625,217.90625,178.375,29.9,497.5,25607.0,175.24,134.53,216.22,39.77,42.05,3235.0,112.05,28.6,359.25,1.2087,1.219,166.68,42.02,1600.0,39.78,1773.8,2.7545,1.2013,1.703,836.2,1.2178,18.13,357.0
2020-07-02 01:35:00,0.6925,28.5,1.2494,9310.0,350.0,2179.0,0.73495,62.52,3106.75,1.12805,125.6328125,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1008.8,22110.0,22165.0,10292.0,1425.3,892.25,12.2,1.0597,295.8,157.25,110.3828125,139.015625,217.875,178.375,29.9,497.75,25609.0,175.25,134.53,216.22,39.8,42.07,3235.0,112.05,28.6,359.25,1.2087,1.219,166.68,42.05,1600.0,39.8,1773.9,2.7545,1.2013,1.703,836.2,1.2178,18.14,357.0
2020-07-02 01:36:00,0.6927,28.5,1.2495,9310.0,350.0,2179.0,0.73495,62.52,3106.5,1.12805,125.625,133.3,49.4,0.009315,104.3,441.25,97.525,1789.1,1008.6,22115.0,22170.0,10293.25,1425.4,892.75,12.2,1.0597,295.8,157.25,110.3828125,139.015625,217.875,178.375,29.9,497.75,25606.0,175.25,134.53,216.22,39.8,42.08,3235.0,112.05,28.6,359.25,1.2087,1.219,166.68,42.05,1600.0,39.81,1774.0,2.7545,1.2019,1.703,836.2,1.2178,18.145,357.0
2020-07-02 01:37:00,0.6925,28.5,1.2495,9310.0,350.0,2179.0,0.73495,62.53,3105.5,1.12805,125.625,133.3,49.4,0.0093145,104.3,441.25,97.525,1789.1,1008.1,22110.0,22155.0,10288.5,1424.4,892.75,12.2,1.0597,295.8,157.25,110.3828125,139.015625,217.90625,178.375,29.9,497.75,25593.0,175.25,134.53,216.22,39.8,42.05,3234.0,112.05,28.6,359.5,1.2087,1.219,166.68,42.05,1600.0,39.8,1774.3,2.7525,1.2019,1.703,836.3,1.2178,18.145,357.0
2020-07-02 01:38:00,0.6924,28.5,1.2495,9310.0,350.0,2179.0,0.7349,62.53,3104.75,1.12815,125.625,133.3,49.4,0.0093155,104.3,441.25,97.525,1791.9,1007.3,22100.0,22140.0,10287.0,1424.0,892.75,12.2,1.0598,295.8,157.25,110.38671875,139.015625,217.9375,178.375,29.95,497.5,25587.0,175.26,134.53,216.26,39.8,42.04,3232.0,112.05,28.6,359.5,1.2087,1.219,166.68,42.05,1600.0,39.77,1774.7,2.752,1.2014,1.703,836.3,1.2182,18.155,357.0
2020-07-02 01:39:00,0.6923,28.5,1.2492,9315.0,350.0,2179.0,0.73485,62.53,3103.5,1.12815,125.640625,133.3,49.4,0.0093155,104.3,441.25,97.525,1791.9,1007.1,22070.0,22120.0,10283.5,1423.0,892.0,12.2,1.0598,295.7,157.296875,110.38671875,139.046875,218.09375,178.46875,30.0,497.25,25572.0,175.28,134.54,216.3,39.76,42.02,3230.0,112.05,28.6,359.25,1.2087,1.219,166.68,42.02,1600.0,39.74,1774.7,2.751,1.2005,1.703,836.3,1.2172,18.15,357.0
2020-07-02 01:40:00,0.6924,28.5,1.2492,9315.0,350.0,2179.0,0.7348,62.51,3103.5,1.12815,125.6328125,133.3,49.4,0.009316,104.3,441.25,97.525,1791.9,1007.0,22070.0,22115.0,10283.25,1422.9,892.0,12.2,1.0598,295.6,157.28125,110.38671875,139.03125,218.03125,178.4375,30.0,497.25,25576.0,175.28,134.54,216.3,39.76,42.02,3229.0,112.05,28.6,359.5,1.2087,1.219,166.68,42.03,1600.0,39.75,1774.9,2.751,1.2003,1.704,836.3,1.2172,18.15,357.0
