time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AGN,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EMR,EOG,EXC,F,FB,FDX,FOXA,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,RTN,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,UTX,V,VIX,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XOM,ZTS
2020-03-06 09:50:00+00:00,283.5679,87.5492,78.19,176.865,337.52,105.37,154.56,39.8,189.1,39.02,57.06,205.56,240.8037,1880.25,278.47,60.05,265.43,104.81,252.1821,25.605,233.26,312.05,37.855,1626.0649,451.8431,59.07,203.7,36.035,60.58,119.45,140.15,157.775,488.15,194.305,69.94,39.6569,214.22,81.75,45.84,306.65,163.8,38.45,67.0,57.88,62.6333,94.79,84.18,43.93,155.0,143.53,110.87,96.62,107.54,192.8,40.15,62.735,59.07,43.815,6.455,178.72,125.61,28.62,159.73,29.46,9.3626,76.35,29.03,1266.025,1262.51,192.36,14.085,223.62,159.085,21.17,357.23,125.5978,93.73,269.295,55.305,275.92,550.21,161.03,137.96,108.0,25.77,139.7612,54.76,136.72,372.36,102.9843,215.43,72.63,280.06,107.97,191.7,55.04,96.99,39.22,102.16,148.33,41.51,38.63,79.795,40.98,160.56,51.7831,266.54,362.0215,87.91,320.27,170.2,261.71,46.97,29.2439,133.42,34.43,118.13,78.125,84.1,116.82,69.4,69.865,108.65,77.38,204.8204,179.15,72.7054,33.84,536.11,24.625,64.2268,116.36,268.87,292.5751,176.63,184.675,36.35,103.0,57.3,305.75,689.98,33.175,111.26,276.4517,152.16,91.2109,42.075,122.465,181.26,48.98,59.8,228.36,31.5446,55.795,48.41,36.98,114.47,113.25,7.295,48.28,132.615
2020-03-06 09:51:00+00:00,283.44,87.79,78.27,176.43,336.65,105.29,154.31,39.74,189.435,38.9,57.08,204.6436,240.58,1875.88,278.6084,59.97,264.96,104.515,251.0957,25.565,232.74,311.735,37.8,1628.04,451.46,58.86,203.722,36.02,60.45,119.46,139.75,157.71,488.125,194.185,69.97,39.64,213.79,81.51,45.67,306.446,163.4715,38.4379,66.975,57.7172,62.6,94.62,84.44,43.94,155.245,144.02,110.6101,96.735,107.525,192.89,40.1,62.75,58.62,43.835,6.4376,178.5,125.11,28.51,159.29,29.37,9.3702,76.45,29.02,1265.92,1261.38,192.17,14.045,223.57,158.74,21.17,356.5,125.4943,93.69,269.26,55.25,275.36,549.42,161.645,138.01,107.84,25.77,139.92,54.74,136.75,372.0,102.86,215.6023,72.31,279.39,108.58,192.0,55.075,96.88,39.08,102.14,148.27,41.48,38.17,79.87,40.9,160.15,51.7,267.345,359.64,87.77,319.9,170.095,261.69,46.88,29.04,133.44,34.5166,118.18,78.02,84.13,116.69,69.3,69.52,108.48,77.11,204.63,178.7,72.75,33.73,536.2,24.51,64.2571,116.5,268.06,292.3354,176.565,184.66,36.365,102.91,57.2645,305.6,689.88,33.05,111.29,275.13,151.83,91.1344,42.04,122.28,180.79,49.24,59.44,228.15,31.6,55.815,48.49,36.8649,114.51,113.3163,7.295,48.12,132.735
2020-03-06 09:52:00+00:00,283.46,87.53,78.33,176.5669,337.045,105.1,154.475,39.8,189.06,38.9,57.09,204.32,240.74,1873.9189,278.335,59.83,264.8466,104.54,251.7074,25.555,232.675,309.89,37.81,1628.62,451.93,58.83,203.3,36.15,60.455,119.53,139.76,157.61,487.01,193.67,69.96,39.66,213.25,81.47,45.8,306.88,163.46,38.5,66.97,57.8,62.54,94.65,84.36,44.073,155.5,144.075,110.655,96.62,107.44,192.67,40.08,62.78,58.38,43.8,6.455,178.27,125.16,28.57,158.89,29.3,9.36,76.55,29.06,1263.2209,1257.99,192.06,14.025,223.36,158.625,21.18,356.14,125.569,93.42,269.35,55.23,275.25,548.655,161.86,138.04,108.04,25.84,139.83,54.705,136.6477,371.58,102.85,215.355,72.39,279.38,108.88,192.01,55.08,96.99,39.15,102.17,148.22,41.53,38.26,79.777,40.91,160.0,51.56,266.58,359.72,87.7988,319.63,170.12,260.555,46.88,29.1501,133.49,34.48,118.21,77.89,84.07,116.7,69.4,69.635,108.43,77.04,204.5,178.55,72.74,33.72,535.59,24.41,64.2007,116.405,267.2575,292.16,176.49,184.75,36.3359,103.075,57.3,305.65,689.7,32.92,111.31,274.57,151.86,91.165,42.04,122.36,180.74,49.24,59.72,227.6,31.61,55.745,48.58,36.78,114.48,113.3915,7.2933,48.07,132.7459
2020-03-06 09:53:00+00:00,283.3892,87.37,78.31,176.32,336.94,104.9,154.49,39.74,188.845,38.84,57.075,204.54,240.41,1872.65,277.145,59.73,264.74,104.48,251.68,25.56,232.52,310.2292,37.78,1625.98,450.99,58.8,203.4,36.145,60.46,119.47,139.61,157.52,486.795,192.81,69.79,39.65,213.59,81.34,45.66,305.6,163.31,38.4532,66.9,57.79,62.44,94.41,83.97,44.15,155.41,144.1,110.765,96.34,107.12,192.39,40.04,62.7,58.15,43.7,6.42,178.16,124.82,28.54,158.98,29.32,9.3651,76.42,28.99,1262.36,1257.975,192.47,13.99,223.44,158.57,21.11,355.61,125.47,93.14,269.43,55.15,274.9264,547.99,161.67,138.0,108.23,25.79,139.66,54.63,136.74,371.31,102.7,216.2,72.39,279.265,108.475,191.71,54.95,96.885,39.14,102.02,148.32,41.4537,38.24,79.69,40.89,159.98,51.51,265.433,358.97,87.83,318.58,169.86,260.53,46.83,29.04,133.28,34.475,118.0,77.7,83.9,116.45,69.22,69.54,108.38,76.89,204.37,178.25,72.66,33.745,534.23,24.335,64.0,116.1,267.31,291.97,176.2,184.85,36.295,103.17,57.3,304.939,687.76,32.76,111.26,274.38,151.75,90.91,41.99,122.27,180.485,49.66,59.73,227.6,31.81,55.69,48.53,36.71,114.41,113.115,7.295,47.9324,132.8985
2020-03-06 09:54:00+00:00,283.0708,87.36,78.31,176.32,336.8848,104.85,154.425,39.75,188.9,38.82,56.94,204.75,239.89,1874.34,277.54,59.82,264.68,104.41,251.1999,25.53,232.66,309.99,37.73,1625.495,451.385,58.82,203.1,36.1669,60.49,119.3389,139.39,157.35,485.92,192.515,69.78,39.62,213.36,81.33,45.61,305.7611,163.2,38.4167,66.82,57.71,62.52,94.245,83.915,44.04,155.25,143.51,110.695,96.16,106.76,191.76,40.05,62.74,58.26,43.61,6.415,178.62,124.65,28.555,158.29,29.2572,9.36,76.41,28.91,1261.63,1258.05,192.56,13.955,223.32,158.1,21.07,355.89,125.51,92.99,269.33,55.09,274.6136,547.84,161.485,137.97,108.19,25.77,139.505,54.64,136.87,369.56,102.49,215.8,72.35,279.235,108.51,191.55,54.98,96.9074,39.11,101.96,148.22,41.38,38.27,79.68,40.87,160.01,51.49,265.38,358.82,87.89,317.4236,169.34,260.41,46.86,28.95,133.23,34.425,117.86,77.65,83.98,116.3,69.3525,69.46,108.39,76.838,204.31,177.51,72.63,33.77,531.53,24.31,63.88,116.2469,267.0469,291.82,176.1,184.695,36.23,102.82,57.355,304.87,686.3878,32.64,111.27,274.5,151.56,91.01,41.94,122.0149,180.66,50.06,59.61,227.5894,31.81,55.73,48.47,36.68,114.3,113.095,7.285,47.8554,132.565
2020-03-06 09:55:00+00:00,283.66,87.69,78.46,176.59,338.22,105.07,154.95,39.92,189.26,38.955,57.17,205.08,240.42,1876.2,277.69,59.88,265.16,104.55,251.9408,25.59,232.22,310.18,37.83,1630.41,452.065,58.92,203.1725,36.325,60.72,119.65,139.6,157.46,485.57,193.305,69.845,39.73,213.39,81.47,45.6232,306.2368,163.725,38.52,66.87,57.84,62.6,94.09,84.0745,44.23,155.32,144.0,110.8963,96.275,106.595,191.8,40.07,62.85,58.04,43.71,6.44,179.2,125.0529,28.66,158.77,29.125,9.36,76.48,28.97,1265.16,1260.98,193.17,13.88,223.56,157.89,21.08,356.925,125.84,93.23,269.09,55.25,275.19,549.05,161.9,138.31,108.606,25.8054,139.775,54.66,137.14,370.19,102.79,215.805,72.38,280.2,109.11,191.98,54.92,97.0621,39.31,102.23,148.25,41.44,38.35,79.72,41.09,160.44,51.6513,265.68,360.32,88.02,318.02,169.8,260.84,47.01,28.96,133.4445,34.43,118.02,77.88,84.015,116.47,69.77,69.35,108.72,76.98,204.75,177.14,72.79,33.89,532.0,24.31,64.03,116.57,267.085,292.4,176.62,184.85,36.315,103.05,57.51,304.93,688.7,32.76,111.73,275.41,151.94,91.1,42.1,122.21,181.1,49.93,59.85,228.41,31.58,55.7587,48.57,36.8,114.5,113.38,7.275,47.8195,132.65
2020-03-06 09:56:00+00:00,283.6761,87.78,78.59,176.59,337.85,105.18,154.77,39.94,189.28,38.84,57.15,204.99,239.69,1874.65,278.86,59.88,265.49,104.69,252.585,25.65,232.855,310.43,37.91,1634.28,452.48,58.96,203.1637,36.48,60.94,119.912,139.72,157.4,485.32,193.415,69.77,39.77,213.355,81.45,45.75,307.4318,163.79,38.585,66.9916,57.89,62.74,94.24,83.85,44.525,155.525,144.12,110.99,95.9498,106.34,191.71,40.09,62.88,58.1418,43.705,6.465,179.2,125.66,28.73,158.77,29.055,9.37,76.49,29.04,1264.99,1261.11,193.33,13.88,223.74,158.04,21.14,357.43,125.86,93.27,268.87,55.29,275.115,549.985,162.235,138.3278,108.62,25.845,139.73,54.5948,136.94,370.33,103.23,215.5,72.69,279.86,109.58,191.83,54.865,97.13,39.37,102.13,148.405,41.4259,38.5176,79.82,41.2,160.02,51.69,264.54,360.3405,88.07,318.62,170.14,260.6927,46.94,28.98,133.405,34.48,117.855,77.8231,83.93,116.86,70.009,69.46,108.74,77.03,204.74,177.16,72.7,34.07,532.11,24.27,63.76,116.755,267.26,292.4,176.5573,184.83,36.34,103.17,57.46,305.11,690.6,32.835,111.73,276.07,152.4,91.4,42.2,122.13,180.82,49.62,60.06,228.25,31.56,55.7575,48.75,36.85,114.27,113.55,7.28,47.885,132.46
2020-03-06 09:57:00+00:00,283.57,87.805,78.53,176.4,337.286,105.17,154.52,39.9,189.35,38.91,57.17,205.285,239.76,1873.4301,278.96,59.735,265.835,104.66,252.7,25.71,232.8,310.7878,37.9,1636.08,452.605,58.93,203.02,36.35,60.97,120.1,139.74,157.37,484.93,193.5,69.66,39.74,213.3375,81.59,45.685,307.5076,163.25,38.6,67.01,58.03,62.75,94.29,83.54,44.82,155.83,143.85,110.97,95.725,106.23,191.61,40.09,62.93,58.21,43.6,6.4899,179.23,125.7505,28.745,158.86,29.04,9.375,76.57,29.05,1265.16,1261.03,193.425,13.895,223.99,158.32,21.14,357.32,125.99,92.98,269.3,55.32,274.795,549.75,162.3,138.14,108.4472,25.87,139.38,54.47,136.82,370.87,103.205,215.44,72.76,279.09,109.74,191.44,54.78,97.06,39.45,101.91,148.41,41.33,38.73,79.79,41.21,159.87,51.67,263.26,361.1,87.97,318.93,169.91,261.82,46.97,29.02,133.235,34.48,117.63,77.71,83.84,117.29,70.16,69.72,108.43,77.12,204.69,177.35,72.65,34.02,533.025,24.3,63.55,116.895,267.18,292.3,177.22,184.865,36.27,103.2,57.52,305.5,689.485,32.815,111.71,276.08,152.41,91.29,42.25,122.18,180.645,49.51,60.34,228.14,31.71,55.58,48.83,36.89,114.19,113.39,7.315,47.95,132.555
2020-03-06 09:58:00+00:00,283.29,87.8,78.58,176.36,337.2,105.0,154.71,39.83,189.245,38.82,57.14,205.0,239.85,1873.3199,279.0,59.705,265.6,104.59,252.449,25.61,233.42,310.34,37.78,1631.59,451.81,58.99,202.927,36.46,60.9,119.91,139.74,157.37,484.31,193.2,69.655,39.71,213.23,81.48,45.655,307.74,163.1233,38.54,66.97,57.985,62.68,94.225,83.81,44.49,155.84,144.0,110.94,95.87,106.31,191.5484,40.09,62.85,58.09,43.73,6.465,179.17,125.16,28.64,158.84,29.12,9.365,76.4925,28.9945,1264.51,1260.35,193.21,13.83,223.79,158.415,21.1,356.44,125.91,93.26,268.5,55.31,274.67,549.87,162.25,138.19,108.3,25.86,139.395,54.54,137.1,371.3521,103.0,214.86,72.66,278.83,109.04,191.54,54.83,97.11,39.34,101.85,148.25,41.2846,38.77,79.84,41.13,159.99,51.61,264.0264,360.74,88.0,319.19,169.66,262.165,46.92,28.94,133.315,34.5,117.67,77.77,83.9,116.98,69.848,69.71,108.3896,77.05,204.63,176.88,72.665,33.92,532.165,24.165,63.73,117.0375,267.07,292.27,177.426,185.45,36.2342,102.98,57.455,305.39,688.11,32.82,111.6,275.72,151.99,91.076,42.16,122.13,180.68,49.55,60.36,227.2,31.67,55.51,48.72,36.78,114.3,113.42,7.29,47.8,132.45
2020-03-06 09:59:00+00:00,284.5339,88.14,79.06,176.98,338.4325,105.51,155.325,40.02,189.6,38.9,57.49,205.9,240.52,1878.2542,280.06,59.99,266.7545,105.075,253.6062,25.77,234.115,310.54,37.94,1638.98,453.53,59.2884,204.08,36.73,61.23,120.37,140.23,158.12,484.76,194.0,69.98,39.88,214.08,82.01,45.86,309.4127,163.92,38.79,67.31,58.18,63.01,94.58,84.19,44.81,156.2706,144.79,111.371,96.38,106.97,192.13,40.16,63.23,58.425,43.95,6.495,179.86,125.74,28.71,159.84,29.08,9.415,76.65,29.12,1269.64,1264.51,194.4,13.88,224.71,159.35,21.17,358.325,126.42,93.28,268.96,55.61,275.84,550.75,163.19,138.76,108.75,25.94,140.2,54.76,137.23,373.0103,103.6493,216.02,72.99,280.14,110.19,192.275,54.99,97.58,39.6,102.46,148.78,41.51,38.91,80.13,41.34,160.7,51.83,265.365,361.48,88.39,320.18,170.3697,263.5544,47.2,29.01,134.01,34.56,118.3,78.03,84.26,117.42,70.29,70.13,109.03,77.32,205.45,178.09,72.96,34.08,533.86,24.26,64.06,117.24,267.75,293.47,178.14,185.74,36.3499,103.43,57.71,305.45,690.74,32.98,112.23,277.24,152.84,91.5699,42.34,123.22,181.34,49.41,60.59,228.05,31.2,55.75,49.04,36.89,114.88,113.94,7.32,47.92,132.785
2020-03-06 10:00:00+00:00,284.3831,87.97,78.94,177.18,338.53,105.35,155.555,39.97,189.44,38.76,57.38,205.92,241.44,1878.98,280.055,60.02,266.02,105.07,254.07,25.74,233.89,310.49,37.87,1639.14,453.14,59.23,203.86,36.73,61.1,120.02,140.0,158.34,485.35,193.83,69.79,39.9,213.46,82.0,45.66,309.16,163.97,38.76,67.31,58.17,62.83,94.38,84.16,45.02,156.15,144.45,111.31,96.55,106.95,192.85,40.1,63.16,58.26,44.03,6.49,180.08,126.02,28.66,159.98,29.23,9.37,76.56,29.11,1270.02,1265.83,193.8,13.81,224.84,158.83,21.11,357.94,126.34,93.26,269.57,55.58,275.88,550.93,163.22,138.57,108.71,25.88,139.845,54.77,137.08,373.66,103.68,216.47,72.85,280.49,110.23,192.23,55.0,97.56,39.5,102.4,148.63,41.36,38.89,80.07,41.33,160.6,51.65,265.39,362.16,88.29,320.0376,170.54,262.67,47.15,28.93,134.1,34.52,118.12,77.9,84.45,117.16,70.19,70.0,108.98,77.24,205.46,177.86,73.04,34.0,533.8,24.17,64.05,117.19,268.53,293.37,177.79,185.84,36.32,103.22,57.64,305.61,690.03,32.91,112.18,277.51,153.23,91.51,42.26,123.08,181.81,49.41,60.45,227.8,31.19,55.7,48.9,36.84,114.91,113.89,7.3,47.83,133.03
2020-03-06 10:01:00+00:00,285.1095,88.19,78.82,177.47,339.03,105.33,155.74,39.98,189.65,38.762,57.45,206.32,241.62,1882.6685,280.045,60.1839,266.13,105.66,254.71,25.76,234.22,310.81,38.025,1644.99,453.75,59.22,204.27,36.655,61.17,120.14,140.33,158.84,486.76,193.1,69.98,39.95,214.915,82.16,45.78,310.2975,164.29,38.82,67.245,58.24,62.85,94.59,84.54,44.76,156.25,144.65,111.45,96.77,107.04,193.22,40.145,63.26,58.43,44.18,6.5052,180.1,126.105,28.65,160.22,29.24,9.395,76.52,29.2,1272.11,1266.8,193.96,13.86,225.585,159.17,21.16,357.725,126.08,93.27,269.89,55.63,276.49,551.65,163.35,138.61,108.84,25.91,140.27,54.895,137.135,374.53,103.9,216.505,72.95,280.78,110.47,192.27,55.05,97.5,39.57,102.72,148.74,41.53,38.91,80.03,41.37,160.56,51.8352,266.53,362.895,88.42,321.1475,170.51,262.97,47.2,28.95,134.21,34.555,118.19,78.03,84.67,117.43,70.32,70.005,109.18,77.24,205.66,178.26,73.12,34.01,534.59,24.27,64.22,117.26,268.72,293.78,178.43,186.12,36.3334,103.4847,57.76,306.205,691.9916,32.95,112.25,277.16,153.31,91.635,42.245,123.16,181.78,48.2,60.496,228.2575,31.04,55.73,49.09,36.91,115.03,113.98,7.34,47.85,133.38
2020-03-06 10:02:00+00:00,285.2338,88.35,78.77,177.36,338.8,105.22,155.49,40.06,189.89,38.93,57.53,206.73,241.43,1881.97,279.0,60.19,266.1,105.73,256.1641,25.775,233.75,311.12,38.11,1642.36,453.785,59.25,204.29,36.67,61.23,120.315,140.575,158.81,486.525,193.1,70.11,40.03,213.87,82.33,46.0,309.74,164.15,38.8842,67.36,58.25,62.89,94.7421,84.45,45.02,156.32,144.63,111.59,96.8,106.99,194.2,40.16,63.455,58.51,44.09,6.525,179.985,126.75,28.695,160.315,29.28,9.415,76.478,29.265,1267.6345,1263.95,194.24,13.93,225.43,159.13,21.17,357.905,126.05,93.15,269.88,55.61,276.425,552.25,163.439,138.71,108.835,25.96,140.4,54.935,137.245,374.445,104.17,217.145,73.06,280.0,110.69,192.12,55.13,97.44,39.59,102.62,148.985,41.58,39.2009,80.055,41.375,160.4,51.92,265.57,362.5,88.48,321.0907,170.74,262.36,47.22,29.02,134.28,34.605,118.295,78.055,84.78,117.42,70.5239,70.36,109.02,77.16,205.6,177.86,73.11,34.02,534.85,24.35,64.2,117.18,269.24,293.77,178.855,185.815,36.34,103.44,57.85,305.95,691.06,32.86,112.17,276.735,153.34,91.77,42.3,123.39,181.6,48.06,60.8859,227.64,30.88,55.74,49.025,36.905,115.08,114.06,7.35,48.05,133.2927
2020-03-06 10:03:00+00:00,286.13,88.36,78.7001,177.09,339.25,105.36,155.38,40.09,189.83,38.95,57.69,206.65,241.15,1885.0,278.82,60.255,266.32,105.89,255.6,25.8,234.202,310.97,38.16,1645.0,453.94,59.31,204.39,36.655,61.33,119.95,140.58,158.69,486.6825,193.16,70.105,40.09,213.9,82.41,45.96,309.6195,164.4,38.8572,67.41,58.17,62.97,94.59,84.33,45.11,156.27,144.81,111.855,96.83,107.03,194.1,40.19,63.5,58.33,44.08,6.525,180.19,126.57,28.735,160.1,29.29,9.45,76.51,29.25,1268.15,1263.2554,194.41,13.92,225.31,159.35,21.15,357.21,126.1,93.35,269.93,55.63,276.745,552.01,163.26,138.87,109.115,25.9333,140.3659,54.93,137.42,374.68,104.055,217.4,73.11,280.5,111.29,192.4713,55.115,97.415,39.6,102.75,149.04,41.54,39.23,80.1,41.49,160.39,52.1872,265.5259,362.76,88.505,321.39,170.69,263.0614,47.24,28.925,134.2,34.625,118.16,78.11,84.67,117.65,70.4965,70.24,109.23,77.37,205.88,178.39,73.285,34.235,536.02,24.28,64.22,117.17,268.915,293.97,178.6,185.87,36.3051,103.4,57.84,305.65,691.7989,32.82,112.45,276.86,153.21,91.685,42.3,123.18,181.79,48.0,60.92,227.69,30.88,55.7268,49.04,37.0,115.105,114.0,7.35,47.96,133.305
2020-03-06 10:04:00+00:00,285.7,88.375,78.755,177.11,339.09,105.42,155.23,40.04,189.79,38.93,57.75,206.66,241.0,1885.8199,278.51,60.2675,266.16,105.82,254.96,25.79,234.22,310.74,38.14,1644.67,454.91,59.3132,203.86,36.74,61.3,119.91,140.55,158.89,488.265,192.56,70.04,40.045,214.28,82.41,45.84,309.5719,164.285,38.79,67.31,58.185,62.9404,94.5786,84.31,45.05,156.4,145.11,111.83,96.75,106.94,194.07,40.18,63.506,58.1,44.0528,6.52,180.3174,126.8248,28.675,159.975,29.27,9.44,76.49,29.21,1268.55,1264.9,194.14,13.865,225.0501,158.91,21.1,357.37,125.9866,93.37,270.98,55.595,276.6,552.085,163.2,138.7394,108.995,25.904,140.205,54.92,137.52,374.74,103.815,217.53,73.0,280.25,111.27,192.65,55.08,97.42,39.57,102.65,149.0,41.445,39.255,80.09,41.415,160.27,52.2098,265.45,362.91,88.525,321.34,170.51,263.25,47.19,28.86,134.23,34.4901,118.064,78.0442,84.49,117.43,70.35,70.19,109.25,77.34,205.8,178.13,73.34,34.15,536.08,24.26,64.24,117.06,268.65,293.8,178.81,185.805,36.31,103.3884,57.8323,305.84,690.5761,32.87,112.55,276.29,152.63,91.735,42.24,122.98,181.7,48.01,60.96,227.91,30.88,55.715,48.97,36.96,115.15,114.17,7.34,47.93,133.38
2020-03-06 10:05:00+00:00,285.93,88.44,78.85,177.26,338.33,105.37,155.1,40.1,189.88,38.94,57.73,206.49,240.43,1884.46,278.02,60.27,266.4338,105.94,255.37,25.84,234.03,310.87,38.22,1643.3,454.85,59.31,203.77,36.725,61.3179,119.92,140.62,158.31,489.41,192.725,70.08,40.13,214.475,82.5,45.8825,309.36,164.0,38.83,67.37,58.165,62.93,94.5495,84.325,44.92,156.33,144.94,112.06,96.675,107.0,193.92,40.165,63.6,58.15,44.05,6.52,180.16,126.72,28.73,160.22,29.26,9.4463,76.59,29.23,1268.4738,1263.6851,194.085,13.835,224.49,159.12,21.11,357.47,126.04,93.28,271.02,55.58,276.495,551.85,163.19,138.7,109.06,25.95,140.38,54.92,137.69,373.34,103.86,217.19,72.97,280.42,110.97,192.45,55.125,97.44,39.615,102.68,148.95,41.485,39.17,80.15,41.45,160.23,52.13,265.22,362.79,88.46,321.62,170.4,263.1024,47.17,28.64,134.49,34.51,118.225,78.115,84.44,117.61,70.49,70.2011,109.26,77.21,205.82,178.395,73.37,34.16,536.08,24.24,64.37,117.085,268.48,293.83,178.415,185.78,36.31,103.48,57.85,305.55,691.0,32.79,112.49,276.25,152.77,91.63,42.26,123.08,181.65,48.01,60.9,227.41,30.97,55.74,48.965,36.98,115.16,114.1,7.33,47.8927,133.26
2020-03-06 10:06:00+00:00,286.0525,88.725,79.07,177.35,337.59,105.33,155.15,40.04,190.12,38.86,57.72,206.5994,240.0903,1886.65,277.5929,60.26,266.45,105.71,255.87,25.8,234.1,311.175,38.21,1647.365,455.45,59.36,203.68,36.75,61.32,120.09,140.585,158.51,488.63,192.81,70.07,40.115,213.94,82.44,45.901,308.828,163.85,38.84,67.38,58.16,63.03,94.54,84.345,45.29,156.5068,144.92,112.13,96.81,106.83,193.81,40.14,63.53,58.19,44.035,6.533,180.01,126.97,28.75,160.05,29.345,9.44,76.51,29.23,1268.4852,1264.54,193.82,13.83,224.28,159.32,21.08,357.785,126.0,93.43,271.1,55.535,276.66,553.015,163.1,138.99,108.92,25.95,140.555,54.98,137.9,374.2039,103.85,217.57,73.0,280.25,111.04,192.8285,55.16,97.5903,39.59,102.65,148.901,41.53,39.17,80.23,41.38,159.98,52.055,265.79,362.7267,88.67,321.1962,170.6403,263.23,47.21,28.6015,134.52,34.53,118.26,78.165,84.66,117.53,70.44,70.3,109.1561,77.0701,205.74,178.35,73.35,34.05,536.33,24.23,64.43,117.105,268.21,293.83,178.88,185.89,36.275,103.34,57.79,305.9983,690.58,32.84,112.38,275.97,152.89,91.7153,42.19,123.16,181.54,47.68,61.01,227.75,30.8789,55.673,49.02,36.98,115.2394,114.1254,7.3401,47.94,133.41
2020-03-06 10:07:00+00:00,285.58,88.69,79.01,177.04,337.33,105.14,155.03,39.985,190.075,38.77,57.57,206.91,240.565,1884.98,276.46,60.09,265.865,105.58,255.08,25.7139,233.88,311.5738,38.11,1648.71,455.67,59.35,203.2,36.66,61.17,119.935,140.53,158.32,487.69,192.17,70.05,40.07,213.905,82.03,45.71,309.06,163.275,38.76,67.32,58.03,63.06,94.3375,84.45,45.05,156.52,145.025,112.01,96.84,106.7,194.23,40.12,63.2,58.035,44.085,6.51,179.84,127.11,28.68,159.89,29.26,9.44,76.49,29.15,1267.9,1263.0,193.28,13.79,223.865,159.18,21.05,355.27,125.833,93.38,270.82,55.4,275.88,552.17,163.02,138.93,108.71,25.9268,140.59,55.0,138.0,374.5899,103.635,217.53,72.97,279.77,110.4695,192.545,55.28,97.46,39.49,102.575,148.89,41.53,38.9394,80.205,41.29,159.421,51.91,265.9,361.51,88.475,320.88,170.41,262.6103,47.215,28.515,134.47,34.52,118.28,78.15,84.7363,117.2,70.22,70.0772,108.945,76.92,205.34,177.805,73.205,33.89,536.33,24.25,64.46,117.09,267.19,293.36,179.02,186.01,36.269,103.385,57.7,305.637,688.85,32.84,112.13,275.05,152.65,91.65,42.09,122.985,181.155,47.85,60.76,227.64,31.094,55.72,49.08,36.9181,115.21,114.28,7.325,47.825,133.14
2020-03-06 10:08:00+00:00,285.27,88.69,79.01,176.62,336.96,104.95,154.77,39.955,190.18,38.8,57.52,206.495,240.07,1886.73,276.0019,60.03,265.65,105.22,254.27,25.7226,233.835,311.01,38.08,1641.59,455.0,59.3352,203.2599,36.72,61.12,119.81,140.34,157.87,488.235,192.075,70.05,39.995,213.33,81.835,45.64,308.3404,163.17,38.77,67.29,57.97,63.0309,94.19,84.25,45.22,156.86,144.53,112.0,96.76,106.58,193.945,40.1,63.48,57.8978,44.04,6.5039,179.685,126.568,28.68,159.7658,29.3,9.455,76.41,29.06,1266.74,1260.4399,193.31,13.77,223.52,158.75,21.03,353.85,125.565,93.23,271.43,55.26,275.51,552.11,162.815,139.1,108.69,25.92,140.65,55.01,138.07,373.8,103.6448,217.25,72.665,279.73,110.64,192.47,55.23,97.46,39.46,102.41,148.6901,41.47,38.77,80.2324,41.26,159.3899,51.79,265.34,361.005,88.37,320.03,170.11,261.46,47.295,28.3201,134.48,34.55,118.38,78.065,84.69,117.04,70.17,69.855,108.78,77.03,205.178,177.5,73.09,33.915,535.26,24.205,64.44,117.15,266.06,293.15,179.0537,185.92,36.24,103.38,57.66,306.08,688.6106,32.84,112.05,274.765,152.23,91.41,42.12,122.81,181.02,48.48,60.52,227.37,31.12,55.69,49.08,36.91,114.9742,114.31,7.31,47.785,133.17
